koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_model_snr,koi_teq,kepid,kepoi_name,koi_disposition,koi_pdisposition
0.0,0,1,1,1,8.8111022,1.223,5.0683,401.0,76.8,1399.0,3247396,K00121.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,23.58917143,0.926,5.073,1200.0,53.3,487.0,7303253,K00878.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,6.481633073,0.833,3.784,299.0,125.6,1145.0,5094751,K00123.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,10.37168928,0.537,3.035,1250.0,64.5,720.0,7678434,K00892.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,3.96996298,0.836,1.1757,299.0,15.0,992.0,7678434,K00892.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,4.40841331,0.899,5.012,549.0,45.1,1139.0,7685981,K00893.01,CONFIRMED,CANDIDATE
0.0,0,1,1,1,7.9426176,0.942,6.703,1590.0,60.4,878.0,7708215,K00894.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,226.8904775,0.731,7.558,3140.0,46.8,236.0,7373451,K00881.02,CONFIRMED,CANDIDATE
0.0,0,1,0,0,1.956811408,1.091,2.1958,24900.0,125.4,1109.0,7377033,K00882.01,FALSE POSITIVE,FALSE POSITIVE
0.997,0,0,0,0,2.688899233,0.001,2.11275,37500.0,1011.6,929.0,7380537,K00883.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,9.439459486,0.049,2.8979,3040.0,175.2,686.0,7434875,K00884.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,11.52306746,0.0,3.8757,507.0,142.0,927.0,8349582,K00122.01,CONFIRMED,CANDIDATE
0.0,0,0,0,0,20.47748843,0.497,2.8364,1380.0,52.7,530.0,7434875,K00884.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,3.336123113,0.252,1.9616,516.0,41.6,970.0,7434875,K00884.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,8.01078456,0.192,2.312,1330.0,48.5,453.0,7455287,K00886.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,12.07134205,0.014,4.3224,759.0,31.0,395.0,7455287,K00886.02,CONFIRMED,CANDIDATE
0.986,0,0,0,0,20.99587872,0.228,2.6333,767.0,18.2,328.0,7455287,K00886.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,7.41113177,0.712,2.5242,621.0,50.4,905.0,7458762,K00887.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,1.000747038,0.908,0.9967,1820.0,147.4,1620.0,7552344,K00888.01,FALSE POSITIVE,FALSE POSITIVE
0.999,0,0,0,0,8.884922995,0.069,2.07004,16100.0,388.2,770.0,757450,K00889.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,8.09888906,0.018,4.20241,6910.0,435.9,986.0,7585481,K00890.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,10.00653012,0.862,5.344,936.0,71.9,876.0,7663691,K00891.01,CONFIRMED,CANDIDATE
0.635,0,0,0,0,17.85522168,0.075,7.41287,9070.0,915.7,911.0,5812701,K00012.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,12.73262407,0.811,2.2083,6470.0,210.5,432.0,8013419,K00901.01,CANDIDATE,CANDIDATE
0.966,0,0,0,0,83.92494032,0.658,6.7904,7960.0,182.1,226.0,8018547,K00902.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,5.007316661,0.344,4.2362,6930.0,431.4,998.0,8039892,K00903.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,2.211116989,0.69,1.6485,724.0,42.6,931.0,8150320,K00904.01,CONFIRMED,CANDIDATE
0.997,0,0,0,0,27.9541337,0.063,3.95,943.0,25.4,400.0,8150320,K00904.02,CONFIRMED,CANDIDATE
0.415,0,0,0,0,12.69104387,0.008,3.7727,252.0,60.2,1008.0,11086270,K00124.01,CONFIRMED,CANDIDATE
0.228,0,1,0,0,4.409409243,0.028,3.8636,12900.0,85.8,1101.0,7767559,K00895.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,16.23947096,0.043,4.0374,2590.0,123.8,598.0,7825899,K00896.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,6.308201629,0.03,2.9785,1330.0,86.2,819.0,7825899,K00896.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,2.052349884,0.437,2.0778,14300.0,1072.1,1497.0,7849854,K00897.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,9.7704486,0.09,2.4517,1900.0,58.0,460.0,7870390,K00898.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,5.169804269,0.351,2.153,1040.0,41.4,569.0,7870390,K00898.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,21.22261195,0.02,6.5093,366.0,114.9,771.0,5094751,K00123.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,20.09017037,0.886,4.154,1430.0,36.9,362.0,7870390,K00898.03,CONFIRMED,CANDIDATE
0.999,0,0,0,0,7.11373257,0.334,2.1764,808.0,44.4,429.0,7907423,K00899.01,CONFIRMED,CANDIDATE
0.999,0,0,0,0,3.306551643,0.001,1.8177,509.0,37.8,554.0,7907423,K00899.02,CONFIRMED,CANDIDATE
0.998,0,0,0,0,15.36845737,0.115,2.4714,756.0,30.9,332.0,7907423,K00899.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,13.81020318,0.791,3.048,1310.0,46.2,833.0,7938496,K00900.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,4.093578461,0.93,2.5833,539.0,36.4,1182.0,8490993,K00911.01,CONFIRMED,CANDIDATE
0.999,0,0,0,0,105.145959,0.964,8.593,685.0,15.4,401.0,8490993,K00911.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,10.8484518,0.21,2.9993,1680.0,64.5,499.0,8505670,K00912.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,6.66833241,0.644,1.915,362.0,14.2,587.0,8505670,K00912.02,CONFIRMED,CANDIDATE
0.997,0,0,0,0,4.082274889,0.093,3.23015,17900.0,1669.1,1016.0,8544996,K00913.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,3.886655224,0.649,3.1646,582.0,48.1,1010.0,8552202,K00914.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,42.1406089,0.045,5.083,896.0,21.6,349.0,8150320,K00904.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,4.617490562,0.649,2.2618,576.0,28.1,728.0,8150320,K00904.04,CONFIRMED,CANDIDATE
0.996,0,0,0,0,10.19849255,0.714,2.4283,634.0,21.4,559.0,8150320,K00904.05,CONFIRMED,CANDIDATE
0.0,0,0,1,0,5.795063956,0.949,3.2496,1690.0,119.4,950.0,8180063,K00905.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,7.15681552,0.45,2.5882,867.0,47.7,782.0,8226994,K00906.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,17.64830851,0.653,2.0873,763.0,23.8,579.0,8226994,K00906.02,CONFIRMED,CANDIDATE
0.957,0,0,0,0,4.14810719,0.093,2.535,175.0,12.9,938.0,8226994,K00906.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,16.51410989,0.395,4.1575,974.0,55.9,655.0,8247638,K00907.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,30.1329298,0.839,5.172,1020.0,44.8,536.0,8247638,K00907.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,4.79090809,0.11,2.603,251.0,21.2,990.0,8247638,K00907.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,31.71981013,0.125,4.819,363.0,63.1,743.0,11086270,K00124.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,99.6415962,0.028,4.448,953.0,22.7,360.0,8247638,K00907.04,CONFIRMED,CANDIDATE
1.0,0,0,0,0,4.708326451,0.061,3.16114,7910.0,633.4,1162.0,8255887,K00908.01,CONFIRMED,CANDIDATE
0.0,0,0,1,1,16.37198661,9.303,3.8449,4150.0,54.5,438.0,8256049,K00909.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,5.392026903,0.314,2.9804,1150.0,77.4,850.0,8414716,K00910.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,2.494170338,0.095,1.1221,864.0,69.2,1194.0,9140402,K00928.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,6.491682808,0.535,4.301,7160.0,502.3,1062.0,9141746,K00929.01,CONFIRMED,CANDIDATE
0.0,0,1,1,1,3.044770796,1.252,10.0134,1700.0,203.5,1076.0,9159275,K00930.01,FALSE POSITIVE,FALSE POSITIVE
0.999,0,0,0,0,3.855603916,0.348,3.2179,16700.0,1173.9,1212.0,9166862,K00931.01,CONFIRMED,CANDIDATE
0.0,0,0,1,1,3.855599139,0.864,3.183,1030.0,90.1,1158.0,9166870,K00932.01,FALSE POSITIVE,FALSE POSITIVE
0.92,0,1,0,0,38.47876629,0.003,5.04169,23500.0,1077.8,484.0,11449844,K00125.01,CONFIRMED,FALSE POSITIVE
0.0,0,1,0,0,37.60166128,0.408,8.30604,59100.0,1667.3,606.0,8605074,K00915.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,3.314947362,0.799,1.8007,1400.0,123.5,1155.0,8628973,K00916.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,6.71969089,0.985,3.0231,970.0,45.4,952.0,8655354,K00917.01,FALSE POSITIVE,FALSE POSITIVE
0.996,0,0,0,0,39.6431552,0.062,6.5292,15700.0,690.3,472.0,8672910,K00918.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,51.42598578,0.203,16.9422,66100.0,1843.8,549.0,8686150,K00919.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,21.80451611,0.751,3.4097,1140.0,49.9,543.0,8689031,K00920.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,10.28194593,0.168,3.4366,1110.0,55.0,680.0,8689373,K00921.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,18.11993039,0.206,4.2309,1510.0,60.7,563.0,8689373,K00921.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,3.78402867,0.691,1.9012,426.0,25.6,949.0,8689373,K00921.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,5.15448142,0.933,3.228,698.0,48.1,964.0,8826878,K00922.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,33.80364366,0.023,11.4813,13500.0,529.9,745.0,5897826,K00126.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,5.743469797,0.001,3.4412,1240.0,79.7,982.0,8883593,K00923.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,39.4759093,0.938,2.968,1010.0,26.6,577.0,8951215,K00924.01,CANDIDATE,CANDIDATE
0.0,0,1,0,0,19.97448524,0.886,4.23479,40300.0,1398.8,700.0,9016295,K00925.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,3.166353562,0.032,3.3129,1470.0,128.3,1273.0,9077124,K00926.01,CONFIRMED,CANDIDATE
0.0,0,1,1,0,23.89963441,1.245,3.81881,21000.0,547.8,652.0,9097120,K00927.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,3.388012244,0.433,2.6849,280.0,30.6,1315.0,9466668,K00939.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,5.83909761,0.341,3.1915,274.0,25.2,1097.0,9466668,K00939.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,1.620467654,0.271,2.1888,160.0,22.7,1681.0,9466668,K00939.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,10.6816951,0.646,3.605,308.0,21.9,897.0,9466668,K00939.04,CONFIRMED,CANDIDATE
1.0,0,0,0,0,6.104849417,0.041,4.6912,2090.0,293.7,784.0,9479273,K00940.01,CONFIRMED,CANDIDATE
0.999,0,0,0,0,3.578780566,0.079,2.91089,11400.0,1838.4,1145.0,8359498,K00127.01,CONFIRMED,CANDIDATE
0.0,0,1,1,0,3.187067566,1.234,3.119,1040.0,37.2,1079.0,9171801,K00933.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,5.826657508,0.033,2.9183,1540.0,81.1,1013.0,9334289,K00934.01,CONFIRMED,CANDIDATE
0.998,0,0,0,0,12.41216347,0.021,3.739,611.0,25.6,787.0,9334289,K00934.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,18.74649011,0.508,3.895,797.0,26.7,686.0,9334289,K00934.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,20.86021229,0.066,5.1937,1910.0,117.0,781.0,9347899,K00935.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,42.63427848,0.142,6.1998,1720.0,78.7,615.0,9347899,K00935.02,CONFIRMED,CANDIDATE
0.973,0,0,0,0,87.6476068,0.147,8.871,1010.0,37.5,484.0,9347899,K00935.03,CONFIRMED,CANDIDATE
0.975,0,0,0,0,9.61731426,0.331,3.8692,234.0,18.2,1010.0,9347899,K00935.04,CANDIDATE,CANDIDATE
0.953,0,0,0,0,9.467821474,0.081,2.4327,2240.0,124.7,407.0,9388479,K00936.01,CONFIRMED,CANDIDATE
0.704,0,0,0,0,0.893040969,0.009,1.0981,742.0,87.8,893.0,9388479,K00936.02,CONFIRMED,CANDIDATE
0.996,0,0,0,0,4.942783419,0.566,3.25346,11100.0,2040.7,1008.0,11359879,K00128.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,20.83426731,0.256,4.0454,988.0,45.1,595.0,9406990,K00937.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,9.94602357,0.035,3.3862,995.0,51.0,807.0,9415172,K00938.01,CONFIRMED,CANDIDATE
0.998,0,0,0,0,1.04562195,0.037,1.8955,213.0,25.3,1710.0,9415172,K00938.02,CONFIRMED,CANDIDATE
0.949,0,0,0,0,5.71462396,0.503,2.336,298.0,16.7,971.0,9415172,K00938.03,CONFIRMED,CANDIDATE
1.0,0,1,0,0,102.9641952,0.922,15.735,1900.0,86.1,797.0,9904059,K00145.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,8.14515981,0.965,5.073,447.0,32.2,1050.0,3231341,K01102.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,18.9985279,1.3,4.529,431.0,16.9,792.0,3231341,K01102.03,CONFIRMED,CANDIDATE
0.999,0,0,0,0,4.24439049,0.949,3.282,174.0,15.1,1305.0,3231341,K01102.04,CONFIRMED,CANDIDATE
1.0,0,0,0,0,90.1240507,0.698,11.649,3020.0,57.9,485.0,2860866,K01103.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,28.5742692,0.068,4.9427,825.0,97.1,538.0,7626506,K00150.02,CONFIRMED,CANDIDATE
0.334,0,0,0,0,856.672115,0.1158,23.144,858.0,39.2,242.0,10460629,K01168.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,0.689210173,0.154,1.6169,195.0,93.4,1943.0,10319385,K01169.01,CANDIDATE,CANDIDATE
0.965,0,0,0,0,7.34373964,0.185,1.1784,574.0,32.2,839.0,10482160,K01170.01,CONFIRMED,CANDIDATE
0.334,1,0,0,1,0.445277068,1.2962,3.539,187.0,28.9,2562.0,10485069,K01171.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,0.379463865,1.246,0.86896,1970.0,458.6,3000.0,3233043,K00966.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,9.88047978,1.02,2.78458,18500.0,534.5,860.0,6579806,K00967.01,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,0,0,4.6484156,0.968,38.1939,128.0,91.7,2259.0,3560301,K00968.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,17.51201477,0.994,1.8248,4510.0,322.3,804.0,4044005,K00969.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,0,0,3.9886021,0.06,1.7376,674.0,37.1,3145.0,11502218,K00970.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,0.533059312,1.263,1.8621,1500.0,179.6,5862.0,11180361,K00971.01,CANDIDATE,CANDIDATE
0.0,0,1,1,0,0.525154153,1.226,2.1441,748.0,116.1,2073.0,5802246,K01044.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,1,1,1.303861044,1.258,4.0541,598.0,140.6,1610.0,6066403,K01045.01,FALSE POSITIVE,FALSE POSITIVE
0.334,0,0,0,0,0.73452496,0.537,6.7,421.0,23.0,878.0,6209637,K01046.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,1,0,2.55549176,1.228,9.083,114.0,24.3,1312.0,5988031,K01047.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,2.947376671,2.641,2.0911,433.0,62.3,2404.0,7684873,K00014.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,224.7789355,0.652,11.1899,3490.0,235.7,333.0,8559644,K00139.01,CONFIRMED,CANDIDATE
0.0,0,1,1,0,0.890110752,0.216,0.8774,322.0,19.6,1372.0,2851100,K01104.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,1,0,5.76573396,0.708,2.924,248.0,22.2,1964.0,3130300,K01105.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,7.42608123,0.097,3.6379,443.0,37.5,1037.0,3240158,K01106.01,CONFIRMED,CANDIDATE
0.989,0,0,0,0,15.9868932,0.533,4.158,179.0,10.9,803.0,3240158,K01106.02,CONFIRMED,CANDIDATE
0.0,1,0,1,0,0.73094589,1.169,4.32,250.0,37.5,1922.0,3228959,K01107.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,18.92537246,0.806,3.9835,641.0,41.0,1171.0,3218908,K01108.01,CONFIRMED,CANDIDATE
0.0,1,0,1,1,0.933749106,0.736,4.256,186.0,136.3,2863.0,10341913,K01172.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,1,1,2.037440623,0.715,3.442,119.0,27.0,1572.0,10480921,K01173.01,FALSE POSITIVE,FALSE POSITIVE
0.334,0,0,0,0,129995.7784,0.7127,9.408,1470.0,35.7,25.0,10287723,K01174.01,CANDIDATE,CANDIDATE
0.994,0,0,0,0,31.5925809,0.283,13.566,145.0,25.5,688.0,10350571,K01175.01,CONFIRMED,CANDIDATE
0.997,0,0,0,0,17.157236,0.238,11.284,110.0,23.6,844.0,10350571,K01175.02,CONFIRMED,CANDIDATE
0.998,0,0,0,0,1.97376085,0.337,1.82542,30200.0,1252.5,753.0,3749365,K01176.01,CONFIRMED,CANDIDATE
0.632,0,0,0,0,13.11896244,0.042,4.3045,372.0,267.4,1768.0,11013201,K00972.01,CANDIDATE,CANDIDATE
0.0,0,1,1,1,4.618767792,0.766,5.9957,4400.0,270.1,1170.0,11673674,K00133.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,0,0,7.82187328,0.005,3.8417,42.2,37.2,2101.0,11013201,K00972.02,CANDIDATE,CANDIDATE
0.999,0,0,0,0,53.5057611,0.46,10.5616,196.0,71.2,675.0,9414417,K00974.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,2.785821236,0.893,3.5599,68.9,53.6,1784.0,3632418,K00975.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,52.56901867,1.197,6.7507,26900.0,184.3,737.0,3441784,K00976.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,1,0,3.411758679,1.213,3.158,571.0,35.6,684.0,5820218,K01048.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,0.525426427,0.113,1.0801,325.0,63.6,2069.0,5876368,K01049.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,1.269091415,0.412,1.4647,341.0,73.5,1331.0,5809890,K01050.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,2.853133997,0.698,1.465,277.0,39.7,1016.0,5809890,K01050.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,6.79685353,0.62,3.1702,393.0,29.8,985.0,6131236,K01051.01,CONFIRMED,CANDIDATE
0.0,0,1,1,1,8.667822346,1.276,4.9658,2120.0,187.6,1303.0,9048161,K00146.01,FALSE POSITIVE,FALSE POSITIVE
0.993,0,0,0,0,1.475323222,0.136,2.3155,155.0,27.2,2740.0,3218908,K01108.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,4.15246118,0.639,2.5755,223.0,24.5,1941.0,3218908,K01108.03,CONFIRMED,CANDIDATE
0.334,1,0,0,0,6.7210783,0.537,7.46,421.0,23.0,878.0,3235672,K01109.01,FALSE POSITIVE,FALSE POSITIVE
0.995,0,0,0,0,8.7348852,0.314,4.49,271.0,24.8,890.0,2837111,K01110.01,CONFIRMED,CANDIDATE
0.0,0,0,1,1,10.26547688,0.69,3.733,400.0,20.1,770.0,3120276,K01111.01,FALSE POSITIVE,FALSE POSITIVE
0.752,0,0,0,0,13.4471791,0.963,3.0454,1430.0,105.3,848.0,2307199,K00151.01,CANDIDATE,CANDIDATE
0.0,0,1,0,0,3.305577989,1.145,2.5903,18000.0,39.6,1027.0,3547091,K01177.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,4.800653901,0.785,9.0419,15300.0,298.0,1347.0,3869825,K01178.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,15.06649901,1.018,5.9885,36300.0,154.6,932.0,3655332,K01179.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,34.82008158,0.663,11.1711,18800.0,882.6,459.0,4042026,K01180.01,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,0,1,0.651784374,1.224,2.0141,2780.0,195.2,2090.0,3344419,K01181.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,1,0,0,1.353771892,1.203,7.012,1350.0,76.7,4903.0,11192141,K00977.01,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,0,0,18.95491633,1.228,24.249,868.0,249.3,1139.0,11494130,K00978.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,4.348866254,1.187,3.2797,626.0,56.3,6421.0,5648449,K00979.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,47.93094546,1.272,2.6897,2140.0,221.1,905.0,12167361,K00980.01,FALSE POSITIVE,FALSE POSITIVE
0.334,1,0,0,0,3.99751422,0.0303,3.686,32.8,6.1,2203.0,8607720,K00981.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,1.592633181,0.003,5.5605,633.0,66.9,1053.0,1433962,K00982.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,0,0,67.5923754,0.728,12.249,4160.0,60.9,588.0,9032900,K00134.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,17.02902786,0.202,4.645,569.0,29.8,755.0,5956342,K01052.01,CONFIRMED,CANDIDATE
0.945,0,0,0,0,6.84619236,0.077,3.529,247.0,17.7,1022.0,5956342,K01052.02,CONFIRMED,CANDIDATE
0.765,0,0,0,0,67.8321638,0.027,7.358,508.0,15.5,476.0,5956342,K01052.03,CONFIRMED,CANDIDATE
0.815,0,0,0,0,43.1312147,0.67,3.198,448.0,11.8,554.0,5956342,K01052.04,CONFIRMED,CANDIDATE
0.999,0,0,0,0,1.224866441,0.286,1.7086,196.0,21.1,1741.0,5956656,K01053.01,CONFIRMED,CANDIDATE
0.931,0,0,0,0,37.8102649,0.061,8.733,570.0,35.2,566.0,3109930,K01112.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,25.93406406,0.014,4.6142,415.0,42.2,695.0,2854914,K01113.01,CONFIRMED,CANDIDATE
0.912,0,0,0,0,83.4463485,0.058,6.536,503.0,36.1,471.0,2854914,K01113.02,CONFIRMED,CANDIDATE
0.0,0,0,1,1,7.04710032,1.195,2.926,401.0,24.0,986.0,3337425,K01114.01,FALSE POSITIVE,FALSE POSITIVE
0.989,0,0,0,0,12.99204853,0.091,6.0175,271.0,38.7,866.0,3116412,K01115.01,CONFIRMED,CANDIDATE
0.0,0,1,1,0,11.11620211,0.937,4.211,4840.0,115.3,853.0,3865567,K01182.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,1.922861499,0.943,3.5734,1920.0,103.4,1392.0,3544689,K01183.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,0.635445336,1.253,1.8592,2550.0,182.2,1177.0,4037164,K01184.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,1.665784138,1.27,1.8946,2010.0,148.0,2636.0,3443790,K01185.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,55.6639167,1.298,23.546,3410.0,103.4,434.0,3966912,K01186.01,FALSE POSITIVE,FALSE POSITIVE
0.994,0,0,0,0,52.09081627,0.065,8.6388,2890.0,243.5,592.0,8394721,K00152.01,CONFIRMED,CANDIDATE
0.334,0,0,0,0,7.1548608,0.9848,7.694,780.0,24.2,1482.0,11607193,K00983.01,FALSE POSITIVE,FALSE POSITIVE
0.711,0,0,0,0,4.28746668,0.374,1.5693,790.0,19.4,942.0,1161345,K00984.01,CONFIRMED,CANDIDATE
0.0,0,0,1,0,2.002779769,0.242,2.231,261.0,22.2,1311.0,10227501,K00985.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,8.18739443,0.377,3.0472,518.0,38.4,782.0,2854698,K00986.01,CONFIRMED,CANDIDATE
0.881,0,0,0,0,76.0498163,0.015,7.158,446.0,17.4,372.0,2854698,K00986.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,3.341799486,0.426,2.9254,178.0,48.8,1356.0,8559644,K00139.02,CONFIRMED,CANDIDATE
0.334,1,0,0,0,3.3226948,0.4722,3.568,78.7,8.6,3859.0,6032981,K01054.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,36.97708808,1.246,4.737,1270.0,59.2,602.0,5866099,K01055.01,FALSE POSITIVE,FALSE POSITIVE
0.334,0,0,0,0,1.851409163,1.1117,10.232,233.0,54.4,2154.0,5964985,K01056.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,1,1,1.303859704,0.674,2.8239,36.7,34.7,2393.0,6066416,K01057.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,145.5624926,1.274,5.4126,2930.0,58.1,387.0,1996679,K00147.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,3.749105745,0.942,1.9826,183.0,38.0,1160.0,2849805,K01116.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,11.08956602,0.02,6.2877,148.0,38.9,1422.0,3114811,K01117.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,7.37290344,0.993,2.172,205.0,19.1,1004.0,2853446,K01118.01,CANDIDATE,CANDIDATE
0.0,0,0,0,1,7.24476126,0.04,2.3145,58.0,27.2,837.0,3003992,K01119.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,119.0624882,0.968,3.1188,5370.0,71.6,366.0,3942446,K01193.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,8.70798309,0.063,2.4904,1420.0,28.1,543.0,3554031,K01194.01,CONFIRMED,CANDIDATE
0.0,0,0,0,0,14.8623076,0.324,3.161,840.0,14.4,454.0,3554031,K01194.02,CANDIDATE,CANDIDATE
0.999,0,0,0,0,4.17634276,0.142,2.335,532.0,14.9,694.0,3554031,K01194.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,27.40229859,0.022,6.8491,748.0,79.3,734.0,8394721,K00152.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,3.179267286,0.171,1.0246,201.0,41.0,1101.0,7295235,K00987.01,CONFIRMED,CANDIDATE
